UserID,SessionID,VisitDate,TrafficSource,DeviceType,Country,LandingPage,PagesViewed,SessionDuration,Bounce,ExitPage,Conversion
10313,S00314,2025-11-07,Social,Desktop,Germany,Pricing,3,941,No,Checkout,No
10314,S00315,2025-12-07,Direct,Mobile,Germany,Checkout,9,1652,Yes,Pricing,Yes
10315,S00316,2025-12-27,Social,Mobile,Australia,Home,8,1091,Yes,Checkout,Yes
10316,S00317,2025-04-14,Email,Tablet,USA,Products,9,1045,No,Checkout,Yes
10317,S00318,2025-03-01,Direct,Tablet,Australia,Blog,9,914,Yes,Pricing,Yes
10318,S00319,2025-01-29,Referral,Mobile,Australia,Blog,8,1666,No,Pricing,Yes
10319,S00320,2025-08-25,Social,Tablet,India,Blog,1,1154,Yes,Services,No
10320,S00321,2025-04-22,Email,Mobile,India,Blog,14,16,No,Contact,No
10321,S00322,2025-01-31,Organic,Desktop,India,Services,2,1118,No,Products,No
10322,S00323,2025-11-25,Referral,Desktop,Canada,Blog,13,287,No,Blog,No
10323,S00324,2025-12-05,Email,Mobile,Germany,Checkout,2,1408,No,Home,No
10324,S00325,2025-07-21,Email,Mobile,Germany,Products,3,1110,Yes,Checkout,No
10325,S00326,2025-08-26,Email,Desktop,Australia,Blog,1,621,Yes,Checkout,No
10326,S00327,2025-08-24,Social,Mobile,UK,Products,4,516,Yes,Home,No
10327,S00328,2025-08-03,Email,Mobile,USA,Products,13,1362,Yes,Home,Yes
10328,S00329,2025-08-17,Email,Tablet,Germany,Checkout,10,78,Yes,Products,No
10329,S00330,2025-07-25,Referral,Mobile,Australia,Products,12,100,Yes,Products,No
10330,S00331,2025-04-30,Email,Desktop,Australia,Pricing,9,602,No,Products,Yes
10331,S00332,2025-12-05,Email,Mobile,Canada,Services,5,303,No,Home,No
10332,S00333,2025-03-31,Referral,Tablet,Canada,Home,9,1221,No,Contact,Yes
10333,S00334,2025-09-26,Social,Tablet,Canada,Blog,11,790,Yes,Services,Yes
10334,S00335,2025-10-03,Referral,Mobile,USA,Services,7,386,Yes,Checkout,Yes
10335,S00336,2025-10-15,Referral,Desktop,Australia,Pricing,8,128,Yes,Blog,No
10336,S00337,2025-04-15,Social,Tablet,India,Blog,4,532,No,Home,No
10337,S00338,2025-04-08,Organic,Desktop,Canada,Contact,9,1493,Yes,Checkout,Yes
10338,S00339,2025-10-28,Email,Mobile,Canada,Products,2,395,No,Services,No
10339,S00340,2025-04-19,Direct,Tablet,India,Contact,15,41,No,Products,No
10340,S00341,2025-12-27,Direct,Desktop,USA,Pricing,12,1247,No,Checkout,Yes
10341,S00342,2025-08-27,Email,Tablet,UK,Services,5,789,No,Services,No
10342,S00343,2025-08-27,Organic,Tablet,Canada,Checkout,9,1028,No,Products,Yes
10343,S00344,2025-07-31,Organic,Tablet,USA,Contact,6,650,Yes,Home,Yes
10344,S00345,2025-10-27,Email,Tablet,Canada,Services,5,1143,Yes,Products,No
10345,S00346,2025-07-14,Email,Mobile,Canada,Pricing,6,481,No,Services,Yes
10346,S00347,2025-09-08,Referral,Desktop,USA,Contact,13,1692,No,Products,Yes
10347,S00348,2025-10-07,Referral,Mobile,Australia,Contact,3,1485,Yes,Pricing,No
10348,S00349,2025-02-08,Organic,Mobile,Canada,Products,1,1728,Yes,Checkout,No
10349,S00350,2025-02-04,Direct,Mobile,USA,Pricing,11,483,No,Services,Yes
10350,S00351,2025-11-23,Email,Desktop,Germany,Blog,1,1275,Yes,Home,No
10351,S00352,2025-10-10,Referral,Mobile,India,Pricing,1,1099,Yes,Contact,No
10352,S00353,2025-05-27,Organic,Tablet,Germany,Contact,5,1107,No,Checkout,No
10353,S00354,2025-02-24,Organic,Tablet,USA,Products,15,377,Yes,Pricing,Yes
10354,S00355,2025-07-01,Social,Desktop,India,Services,9,526,No,Blog,Yes
10355,S00356,2025-12-23,Direct,Desktop,Germany,Checkout,10,508,Yes,Contact,Yes
10356,S00357,2025-01-17,Organic,Desktop,Canada,Blog,14,1340,No,Home,Yes
10357,S00358,2025-12-26,Direct,Mobile,Canada,Checkout,11,29,No,Contact,No
10358,S00359,2025-10-17,Organic,Tablet,India,Products,13,688,Yes,Checkout,Yes
10359,S00360,2025-09-01,Social,Mobile,India,Contact,12,1170,No,Pricing,Yes
10360,S00361,2025-01-17,Direct,Desktop,India,Products,10,1357,Yes,Checkout,Yes
10361,S00362,2025-07-23,Organic,Desktop,USA,Pricing,14,1469,Yes,Pricing,Yes
10362,S00363,2025-07-19,Email,Desktop,Canada,Checkout,14,1749,Yes,Checkout,Yes
10363,S00364,2025-02-10,Email,Tablet,UK,Home,12,1493,Yes,Blog,Yes
10364,S00365,2025-02-08,Social,Tablet,Australia,Pricing,4,1727,No,Checkout,No
10365,S00366,2025-11-21,Social,Desktop,Canada,Products,6,70,No,Pricing,No
10366,S00367,2025-04-06,Email,Tablet,Canada,Home,7,894,No,Checkout,Yes
10367,S00368,2025-02-07,Organic,Desktop,USA,Blog,4,1470,Yes,Contact,No
10368,S00369,2025-07-04,Organic,Mobile,India,Services,7,658,No,Services,Yes
10369,S00370,2025-02-22,Direct,Mobile,USA,Blog,13,562,No,Pricing,Yes
10370,S00371,2025-07-28,Organic,Mobile,India,Services,9,1059,Yes,Pricing,Yes
10371,S00372,2025-06-16,Referral,Mobile,UK,Blog,10,1616,No,Checkout,Yes
10372,S00373,2025-10-14,Direct,Tablet,Australia,Products,2,1494,No,Products,No
10373,S00374,2025-06-04,Social,Desktop,USA,Home,3,560,Yes,Blog,No
10374,S00375,2025-06-03,Referral,Mobile,UK,Services,5,872,Yes,Contact,No
10375,S00376,2025-11-01,Email,Mobile,Canada,Home,11,1025,Yes,Services,Yes
10376,S00377,2025-06-20,Email,Desktop,UK,Blog,1,820,Yes,Services,No
10377,S00378,2025-11-30,Email,Mobile,UK,Services,7,1680,Yes,Blog,Yes
10378,S00379,2025-07-23,Social,Desktop,Germany,Contact,6,373,No,Pricing,Yes
10379,S00380,2025-06-16,Referral,Desktop,Canada,Services,13,506,Yes,Pricing,Yes
10380,S00381,2025-10-07,Direct,Tablet,Australia,Home,4,1222,No,Contact,No
10381,S00382,2025-05-30,Organic,Desktop,Germany,Blog,4,907,Yes,Contact,No
10382,S00383,2025-05-10,Direct,Tablet,Canada,Checkout,5,505,No,Home,No
10383,S00384,2025-09-03,Email,Desktop,Australia,Pricing,8,1234,No,Pricing,Yes
10384,S00385,2025-07-04,Email,Tablet,Germany,Home,1,1629,Yes,Home,No
10385,S00386,2025-12-03,Social,Mobile,Germany,Pricing,13,518,Yes,Pricing,Yes
10386,S00387,2025-11-28,Referral,Desktop,Canada,Home,11,1397,Yes,Home,Yes
10387,S00388,2025-09-19,Email,Tablet,Australia,Contact,5,464,Yes,Blog,No
10388,S00389,2025-08-26,Email,Tablet,Australia,Products,6,811,No,Home,Yes
10389,S00390,2025-06-01,Referral,Mobile,India,Checkout,8,224,Yes,Services,No
10390,S00391,2025-08-22,Direct,Tablet,Canada,Services,5,712,No,Home,No
10391,S00392,2025-12-23,Referral,Desktop,India,Services,8,1488,Yes,Checkout,Yes
10392,S00393,2025-01-12,Social,Tablet,India,Contact,12,245,Yes,Contact,No
10393,S00394,2025-03-31,Email,Mobile,UK,Pricing,4,1066,No,Blog,No
10394,S00395,2025-07-27,Direct,Mobile,Germany,Contact,4,1643,No,Blog,No
10395,S00396,2025-11-11,Direct,Desktop,Australia,Blog,1,1520,Yes,Blog,No
10396,S00397,2025-04-20,Direct,Desktop,Germany,Checkout,1,1453,Yes,Checkout,No
10397,S00398,2025-02-22,Email,Mobile,UK,Services,2,1192,Yes,Blog,No
10398,S00399,2025-12-10,Referral,Tablet,Germany,Services,2,547,No,Pricing,No
10399,S00400,2025-02-28,Social,Desktop,Canada,Pricing,7,1212,Yes,Checkout,Yes
10400,S00401,2025-06-02,Email,Tablet,India,Contact,11,1455,Yes,Services,Yes
10401,S00402,2025-06-06,Organic,Mobile,UK,Contact,2,498,Yes,Pricing,No
10402,S00403,2025-11-02,Direct,Tablet,Canada,Blog,7,866,Yes,Blog,Yes
10403,S00404,2025-12-22,Direct,Tablet,USA,Blog,11,1110,No,Products,Yes
10404,S00405,2025-08-19,Email,Mobile,UK,Home,3,654,No,Products,No
10405,S00406,2025-07-16,Email,Tablet,Germany,Blog,4,1679,No,Contact,No
10406,S00407,2025-12-30,Referral,Desktop,USA,Home,8,861,Yes,Checkout,Yes
10407,S00408,2025-05-30,Organic,Desktop,USA,Pricing,13,461,No,Products,Yes
10408,S00409,2025-10-17,Referral,Tablet,Australia,Home,13,946,Yes,Services,Yes
10409,S00410,2025-07-07,Email,Mobile,Germany,Blog,13,1122,Yes,Blog,Yes
10410,S00411,2025-12-01,Direct,Desktop,India,Blog,2,1517,No,Services,No
10411,S00412,2025-02-14,Referral,Mobile,USA,Products,14,1682,No,Checkout,Yes
10412,S00413,2025-11-20,Referral,Mobile,Australia,Products,12,1259,Yes,Checkout,Yes
10413,S00414,2025-01-31,Email,Desktop,Australia,Services,4,1659,Yes,Services,No
10414,S00415,2025-05-29,Email,Desktop,Australia,Contact,12,609,Yes,Products,Yes
10415,S00416,2025-07-30,Organic,Desktop,Germany,Products,13,1619,Yes,Products,Yes
10416,S00417,2025-06-14,Direct,Tablet,Canada,Blog,3,1466,Yes,Pricing,No
10417,S00418,2025-11-18,Referral,Desktop,Canada,Home,11,560,Yes,Blog,Yes
10418,S00419,2025-05-23,Social,Desktop,Canada,Services,9,1545,Yes,Checkout,Yes
10419,S00420,2025-02-17,Referral,Tablet,Germany,Contact,13,1744,No,Checkout,Yes
10420,S00421,2025-10-01,Referral,Mobile,Canada,Checkout,2,1639,Yes,Blog,No
10421,S00422,2025-05-26,Social,Tablet,Australia,Products,5,671,No,Checkout,No
10422,S00423,2025-01-25,Organic,Mobile,Germany,Checkout,6,1407,No,Home,Yes
10423,S00424,2025-03-22,Referral,Desktop,India,Blog,2,1766,Yes,Contact,No
10424,S00425,2025-11-29,Social,Mobile,UK,Home,15,280,No,Services,No
10425,S00426,2025-12-07,Direct,Mobile,Canada,Contact,2,771,No,Contact,No
10426,S00427,2025-04-30,Referral,Tablet,India,Contact,12,1556,Yes,Home,Yes
10427,S00428,2025-02-09,Direct,Tablet,USA,Pricing,4,986,No,Home,No
10428,S00429,2025-06-25,Organic,Desktop,Germany,Products,1,1434,Yes,Blog,No
10429,S00430,2025-07-16,Organic,Tablet,India,Home,2,478,No,Services,No
10430,S00431,2025-03-12,Referral,Mobile,Germany,Contact,15,622,Yes,Home,Yes
10431,S00432,2025-01-05,Email,Tablet,USA,Blog,9,1163,No,Contact,Yes
10432,S00433,2025-03-19,Referral,Tablet,Germany,Blog,4,1296,Yes,Home,No
10433,S00434,2025-03-13,Organic,Tablet,Germany,Blog,15,215,No,Blog,No
10434,S00435,2025-03-13,Direct,Desktop,Germany,Home,6,1630,Yes,Pricing,Yes
10435,S00436,2025-11-08,Social,Tablet,India,Checkout,10,1238,No,Products,Yes
10436,S00437,2025-09-18,Direct,Tablet,Canada,Services,9,1252,Yes,Checkout,Yes
10437,S00438,2025-05-03,Referral,Desktop,India,Products,15,1635,No,Contact,Yes
10438,S00439,2025-09-28,Organic,Desktop,UK,Products,10,155,No,Checkout,No
10439,S00440,2025-08-04,Social,Tablet,Germany,Products,14,1174,No,Checkout,Yes
10440,S00441,2025-10-28,Organic,Mobile,UK,Products,2,44,Yes,Home,No
10441,S00442,2025-09-17,Social,Tablet,Germany,Pricing,13,825,No,Blog,Yes
10442,S00443,2025-02-12,Email,Tablet,Australia,Products,12,833,No,Home,Yes
10443,S00444,2025-09-19,Direct,Mobile,Australia,Services,5,171,No,Pricing,No
10444,S00445,2025-11-29,Organic,Desktop,Germany,Blog,11,1573,Yes,Home,Yes
10445,S00446,2025-08-11,Organic,Desktop,Australia,Pricing,4,186,Yes,Services,No
10446,S00447,2025-12-03,Direct,Mobile,India,Contact,11,1528,Yes,Contact,Yes
10447,S00448,2025-09-12,Social,Tablet,Australia,Checkout,1,345,Yes,Checkout,No
10448,S00449,2025-03-27,Social,Mobile,Germany,Checkout,12,540,No,Contact,Yes
10449,S00450,2025-01-16,Social,Desktop,UK,Pricing,15,251,Yes,Services,No
10450,S00451,2025-11-18,Organic,Desktop,Canada,Pricing,12,1190,No,Home,Yes
10451,S00452,2025-10-18,Direct,Desktop,USA,Services,8,1769,Yes,Pricing,Yes
10452,S00453,2025-03-01,Direct,Tablet,Australia,Home,11,1490,Yes,Checkout,Yes
10453,S00454,2025-05-06,Organic,Desktop,UK,Blog,14,35,Yes,Products,No
10454,S00455,2025-01-19,Email,Tablet,Germany,Contact,15,1766,No,Products,Yes
10455,S00456,2025-08-02,Social,Desktop,India,Pricing,6,518,No,Home,Yes
10456,S00457,2025-01-27,Direct,Mobile,Australia,Home,9,1388,No,Home,Yes
10457,S00458,2025-05-25,Social,Desktop,India,Pricing,15,962,No,Home,Yes
10458,S00459,2025-05-30,Email,Desktop,Germany,Pricing,6,420,Yes,Blog,Yes
10459,S00460,2025-09-10,Direct,Tablet,Australia,Checkout,6,1221,Yes,Products,Yes
10460,S00461,2025-01-13,Direct,Tablet,UK,Contact,1,849,Yes,Checkout,No
10461,S00462,2025-06-21,Organic,Tablet,Canada,Checkout,12,29,No,Home,No
10462,S00463,2025-05-02,Referral,Desktop,India,Products,4,1095,No,Home,No
10463,S00464,2025-09-24,Referral,Tablet,UK,Blog,1,484,Yes,Contact,No
10464,S00465,2025-02-18,Email,Mobile,Germany,Checkout,2,1199,No,Home,No
10465,S00466,2025-02-01,Referral,Tablet,USA,Products,10,1172,No,Services,Yes
10466,S00467,2025-07-21,Social,Desktop,Canada,Services,14,655,Yes,Home,Yes
10467,S00468,2025-10-27,Organic,Mobile,India,Products,4,288,No,Blog,No
10468,S00469,2025-03-03,Email,Desktop,USA,Blog,6,842,No,Blog,Yes
10469,S00470,2025-03-03,Organic,Mobile,Germany,Services,5,1755,Yes,Products,No
10470,S00471,2025-06-17,Direct,Mobile,Germany,Products,14,1764,No,Blog,Yes
10471,S00472,2025-12-13,Social,Desktop,USA,Home,9,110,No,Checkout,No
10472,S00473,2025-10-09,Direct,Mobile,Canada,Home,8,1148,Yes,Home,Yes
10473,S00474,2025-04-24,Direct,Mobile,Canada,Services,1,136,Yes,Contact,No
10474,S00475,2025-02-13,Email,Tablet,UK,Checkout,11,1330,Yes,Home,Yes
10475,S00476,2025-11-27,Referral,Mobile,India,Checkout,2,414,No,Home,No
10476,S00477,2025-01-26,Direct,Tablet,Canada,Checkout,1,954,Yes,Contact,No
10477,S00478,2025-01-16,Referral,Tablet,Canada,Products,7,1026,No,Products,Yes
10478,S00479,2025-05-21,Social,Desktop,USA,Home,15,393,Yes,Contact,Yes
10479,S00480,2025-07-30,Email,Desktop,India,Home,5,1031,No,Blog,No
10480,S00481,2025-04-13,Email,Mobile,Germany,Checkout,3,868,Yes,Blog,No
10481,S00482,2025-07-03,Referral,Tablet,Canada,Services,13,1470,No,Blog,Yes
10482,S00483,2025-01-14,Social,Tablet,USA,Home,5,378,No,Home,No
10483,S00484,2025-09-29,Social,Tablet,USA,Products,13,976,Yes,Products,Yes
10484,S00485,2025-05-17,Email,Tablet,India,Checkout,11,503,Yes,Pricing,Yes
10485,S00486,2025-07-18,Social,Mobile,USA,Products,14,1643,No,Checkout,Yes
10486,S00487,2025-07-03,Email,Mobile,Germany,Contact,12,1438,No,Pricing,Yes
10487,S00488,2025-10-16,Direct,Desktop,Australia,Services,10,301,Yes,Blog,Yes
10488,S00489,2025-01-29,Direct,Tablet,USA,Home,1,194,Yes,Pricing,No
10489,S00490,2025-06-19,Email,Mobile,USA,Services,8,11,Yes,Checkout,No
10490,S00491,2025-06-15,Organic,Mobile,USA,Pricing,14,1788,Yes,Checkout,Yes
10491,S00492,2025-09-27,Social,Mobile,UK,Contact,2,1743,No,Pricing,No
10492,S00493,2025-06-04,Social,Mobile,USA,Contact,2,699,No,Checkout,No
10493,S00494,2025-11-29,Social,Mobile,Germany,Pricing,11,1007,No,Products,Yes
10494,S00495,2025-03-31,Referral,Desktop,Germany,Contact,11,1216,No,Products,Yes
10495,S00496,2025-01-01,Email,Desktop,Australia,Home,3,1502,Yes,Pricing,No
10496,S00497,2025-11-10,Direct,Tablet,Australia,Home,6,1666,No,Products,Yes
10497,S00498,2025-02-09,Direct,Desktop,UK,Products,6,1536,Yes,Checkout,Yes
10498,S00499,2025-11-24,Social,Desktop,India,Services,12,1382,Yes,Products,Yes
10499,S00500,2025-06-29,Social,Mobile,Germany,Home,12,148,Yes,Blog,No
10500,S00501,2025-08-03,Direct,Desktop,Canada,Blog,8,1510,No,Pricing,Yes
10501,S00502,2025-09-03,Email,Tablet,Germany,Products,7,217,Yes,Blog,No
10502,S00503,2025-01-18,Social,Mobile,UK,Services,2,1646,Yes,Home,No
10503,S00504,2025-07-12,Direct,Tablet,India,Pricing,6,358,Yes,Services,Yes
10504,S00505,2025-09-05,Organic,Desktop,Germany,Products,10,1266,No,Products,Yes
10505,S00506,2025-06-19,Direct,Mobile,Canada,Contact,1,217,Yes,Pricing,No
10506,S00507,2025-10-04,Social,Tablet,UK,Services,12,1504,Yes,Home,Yes
10507,S00508,2025-10-20,Email,Desktop,USA,Home,1,814,Yes,Services,No
10508,S00509,2025-02-14,Social,Tablet,Germany,Pricing,1,885,Yes,Blog,No
10509,S00510,2025-01-14,Direct,Mobile,Germany,Services,4,208,Yes,Blog,No
10510,S00511,2025-06-07,Referral,Desktop,Canada,Contact,14,246,No,Home,No
10511,S00512,2025-07-18,Direct,Desktop,Canada,Services,11,1124,Yes,Blog,Yes
10512,S00513,2025-08-14,Referral,Desktop,USA,Checkout,1,549,Yes,Services,No
10513,S00514,2025-03-19,Organic,Mobile,Germany,Services,10,136,No,Checkout,No
10514,S00515,2025-10-11,Organic,Desktop,Australia,Blog,10,475,No,Pricing,Yes
10515,S00516,2025-09-01,Social,Mobile,Canada,Checkout,15,492,Yes,Pricing,Yes
10516,S00517,2025-10-20,Email,Mobile,India,Checkout,10,1068,No,Products,Yes
10517,S00518,2025-04-09,Direct,Mobile,Canada,Home,3,443,No,Products,No
10518,S00519,2025-03-17,Email,Desktop,UK,Contact,14,1294,Yes,Home,Yes
10519,S00520,2025-07-23,Email,Desktop,UK,Pricing,7,1149,No,Checkout,Yes
10520,S00521,2025-12-25,Email,Tablet,Australia,Checkout,1,1620,Yes,Blog,No
10521,S00522,2025-03-18,Direct,Tablet,Australia,Pricing,2,858,Yes,Home,No
10522,S00523,2025-02-21,Social,Tablet,UK,Blog,10,1606,No,Blog,Yes
10523,S00524,2025-10-20,Email,Desktop,India,Products,11,1004,No,Blog,Yes
10524,S00525,2025-11-08,Referral,Mobile,Canada,Services,3,1276,Yes,Home,No
10525,S00526,2025-05-18,Social,Mobile,UK,Checkout,12,983,No,Services,Yes
10526,S00527,2025-09-09,Organic,Mobile,USA,Services,5,1736,No,Checkout,No
10527,S00528,2025-05-18,Referral,Tablet,Germany,Home,14,667,Yes,Blog,Yes
10528,S00529,2025-07-28,Referral,Tablet,UK,Checkout,4,1697,Yes,Pricing,No
10529,S00530,2025-02-03,Social,Tablet,Australia,Blog,13,335,Yes,Checkout,Yes
10530,S00531,2025-10-19,Organic,Mobile,USA,Checkout,14,1083,Yes,Checkout,Yes
10531,S00532,2025-01-17,Referral,Mobile,UK,Contact,1,520,Yes,Products,No
10532,S00533,2025-08-26,Email,Desktop,Germany,Home,5,764,Yes,Products,No
10533,S00534,2025-11-01,Referral,Mobile,Canada,Pricing,6,1011,No,Services,Yes
10534,S00535,2025-05-13,Organic,Desktop,India,Blog,3,1725,Yes,Products,No
10535,S00536,2025-04-20,Direct,Tablet,USA,Contact,14,1181,Yes,Services,Yes
10536,S00537,2025-09-20,Organic,Tablet,India,Blog,11,848,Yes,Contact,Yes
10537,S00538,2025-01-05,Direct,Desktop,Australia,Checkout,3,1241,No,Contact,No
10538,S00539,2025-05-21,Referral,Desktop,UK,Blog,12,1326,No,Products,Yes
10539,S00540,2025-12-13,Email,Tablet,Canada,Pricing,8,628,Yes,Home,Yes
10540,S00541,2025-07-11,Email,Tablet,Australia,Pricing,9,1366,No,Services,Yes
10541,S00542,2025-09-04,Organic,Desktop,UK,Contact,11,231,No,Checkout,No
10542,S00543,2025-12-02,Social,Mobile,USA,Pricing,5,544,Yes,Home,No
10543,S00544,2025-11-04,Referral,Tablet,UK,Contact,13,1765,Yes,Contact,Yes
10544,S00545,2025-09-12,Social,Desktop,Canada,Blog,1,1352,Yes,Blog,No
10545,S00546,2025-10-26,Email,Mobile,UK,Contact,12,82,Yes,Contact,No
10546,S00547,2025-09-01,Social,Tablet,UK,Checkout,9,1317,Yes,Checkout,Yes
10547,S00548,2025-04-03,Social,Mobile,Canada,Products,11,1153,No,Contact,Yes
10548,S00549,2025-04-04,Social,Tablet,India,Products,13,1154,No,Products,Yes
10549,S00550,2025-06-07,Referral,Desktop,UK,Services,12,1794,No,Blog,Yes
10550,S00551,2025-08-29,Organic,Tablet,Australia,Pricing,14,251,Yes,Blog,No
10551,S00552,2025-09-14,Organic,Tablet,Canada,Pricing,15,408,No,Blog,Yes
10552,S00553,2025-03-19,Direct,Mobile,UK,Blog,1,1793,Yes,Pricing,No
10553,S00554,2025-03-15,Social,Tablet,USA,Checkout,15,947,Yes,Blog,Yes
10554,S00555,2025-04-01,Social,Tablet,India,Home,6,1302,No,Services,Yes
10555,S00556,2025-03-28,Email,Mobile,Canada,Checkout,4,1568,Yes,Products,No
10556,S00557,2025-11-21,Referral,Desktop,Canada,Blog,10,898,No,Home,Yes
10557,S00558,2025-04-13,Social,Mobile,UK,Checkout,1,1103,Yes,Checkout,No
10558,S00559,2025-01-10,Organic,Tablet,Germany,Products,9,400,Yes,Contact,Yes
10559,S00560,2025-06-09,Direct,Mobile,Canada,Pricing,15,715,No,Products,Yes
10560,S00561,2025-01-24,Social,Desktop,Canada,Contact,2,1697,No,Blog,No
10561,S00562,2025-03-10,Social,Desktop,UK,Checkout,15,1416,Yes,Products,Yes
10562,S00563,2025-07-26,Organic,Mobile,USA,Contact,15,1672,Yes,Products,Yes
10563,S00564,2025-10-29,Email,Mobile,India,Services,12,54,Yes,Blog,No
10564,S00565,2025-05-11,Email,Tablet,India,Pricing,15,1321,Yes,Contact,Yes
10565,S00566,2025-01-11,Organic,Tablet,India,Blog,2,1348,No,Blog,No
10566,S00567,2025-05-10,Referral,Tablet,USA,Products,2,1130,Yes,Services,No
10567,S00568,2025-02-21,Email,Desktop,Australia,Pricing,7,1365,Yes,Blog,Yes
10568,S00569,2025-09-19,Email,Mobile,UK,Home,14,224,Yes,Blog,No
10569,S00570,2025-04-13,Social,Tablet,USA,Services,4,1257,No,Services,No
10570,S00571,2025-10-08,Referral,Mobile,Germany,Blog,3,90,No,Products,No
10571,S00572,2025-12-10,Organic,Mobile,Australia,Contact,1,36,Yes,Blog,No
10572,S00573,2025-09-19,Organic,Tablet,Germany,Home,3,194,No,Contact,No
10573,S00574,2025-06-01,Social,Desktop,India,Home,4,945,Yes,Checkout,No
10574,S00575,2025-05-29,Social,Tablet,UK,Blog,1,1755,Yes,Contact,No
10575,S00576,2025-01-24,Organic,Mobile,Germany,Contact,2,204,Yes,Services,No
10576,S00577,2025-11-15,Social,Tablet,India,Services,6,906,No,Products,Yes
10577,S00578,2025-07-24,Referral,Desktop,Canada,Contact,2,830,No,Checkout,No
10578,S00579,2025-03-27,Organic,Mobile,Germany,Contact,7,1338,Yes,Checkout,Yes
10579,S00580,2025-08-02,Email,Desktop,Australia,Contact,3,222,No,Products,No
10580,S00581,2025-07-03,Email,Mobile,Germany,Checkout,10,787,Yes,Blog,Yes
10581,S00582,2025-02-27,Referral,Desktop,India,Home,15,1009,No,Contact,Yes
10582,S00583,2025-12-27,Email,Tablet,Australia,Contact,6,35,Yes,Contact,No
10583,S00584,2025-09-23,Email,Tablet,Germany,Pricing,14,702,Yes,Blog,Yes
10584,S00585,2025-05-08,Referral,Desktop,Germany,Contact,11,1498,No,Products,Yes
10585,S00586,2025-10-13,Email,Mobile,India,Contact,14,1702,Yes,Pricing,Yes
10586,S00587,2025-09-11,Direct,Mobile,Canada,Services,14,971,Yes,Services,Yes
10587,S00588,2025-09-17,Direct,Tablet,Germany,Blog,5,113,No,Checkout,No
10588,S00589,2025-08-24,Referral,Tablet,Canada,Home,4,171,No,Blog,No
10589,S00590,2025-09-12,Organic,Mobile,Canada,Blog,6,253,Yes,Pricing,No
10590,S00591,2025-02-16,Email,Tablet,Germany,Services,9,10,Yes,Contact,No
10591,S00592,2025-06-24,Social,Mobile,USA,Checkout,11,944,No,Services,Yes
10592,S00593,2025-11-14,Email,Desktop,Germany,Contact,9,1581,No,Contact,Yes
10593,S00594,2025-02-19,Direct,Mobile,UK,Services,8,243,No,Pricing,No
10594,S00595,2025-12-26,Organic,Mobile,USA,Blog,9,775,Yes,Checkout,Yes
10595,S00596,2025-07-29,Organic,Desktop,Australia,Products,12,1530,Yes,Home,Yes
10596,S00597,2025-07-21,Direct,Desktop,USA,Contact,15,1755,No,Home,Yes
10597,S00598,2025-01-24,Email,Mobile,Canada,Blog,13,858,Yes,Blog,Yes
10598,S00599,2025-01-25,Email,Desktop,Australia,Blog,1,1096,Yes,Pricing,No
10599,S00600,2025-12-21,Email,Mobile,Germany,Checkout,13,372,Yes,Home,Yes
10600,S00601,2025-11-04,Email,Desktop,Australia,Blog,7,1356,No,Pricing,Yes
10601,S00602,2025-05-08,Social,Desktop,UK,Services,15,1428,No,Checkout,Yes
10602,S00603,2025-07-31,Email,Tablet,Germany,Pricing,3,292,No,Checkout,No
10603,S00604,2025-06-10,Email,Tablet,USA,Products,12,1131,Yes,Pricing,Yes
10604,S00605,2025-12-18,Social,Tablet,USA,Contact,12,605,Yes,Pricing,Yes
